Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_0,BusinessTravel_1,BusinessTravel_2,Department_0,Department_1,Department_2,EducationField_0,EducationField_1,EducationField_2,EducationField_3,EducationField_4,EducationField_5,Gender_0,Gender_1,JobRole_0,JobRole_1,JobRole_2,JobRole_3,JobRole_4,JobRole_5,JobRole_6,JobRole_7,JobRole_8,MaritalStatus_0,MaritalStatus_1,MaritalStatus_2,OverTime_0,OverTime_1,Expected_tenure
28.0,244.27999999999997,17.0,2.0,3.0,79.0,3.0,2.0,1.0,1918.6999999999998,10895.7,1.0,12.0,3.0,4.0,1.0,10.0,4.6393,3.0,10.0,1.0,8.0,0.0,0.52786,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
52.0,319.0,3.0,3.0,4.0,39.0,2.0,3.0,3.0,4779.3,16419.3,2.0,14.0,3.0,3.0,0.510352,28.0,4.0,3.0,5.0,0.0,4.0,0.0,0.63794,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
45.0,192.0,10.0,2.0,1.0,69.0,3.0,1.0,4.0,103.90000000000009,7104.9,3.0,21.0,4.0,4.0,2.0,8.0,5.5501000000000005,2.0,2.0,0.0,2.0,0.0,0.408016,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.06
52.0,275.79999999999995,4.0,2.0,4.0,30.0,3.0,4.0,4.0,13519.5,9095.8,2.0,13.0,3.0,4.0,0.36426,31.0,4.4284,1.0,5.0,1.0,4.0,0.0,0.24284,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0
42.0,532.0,29.0,2.0,1.0,92.0,3.0,2.0,3.0,1454.0,9830.0,2.0,11.0,3.0,2.0,1.0,19.0,6.102,3.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
30.0,317.0,2.0,3.0,3.0,43.0,1.0,2.0,4.0,6091.0,24793.0,2.0,20.0,4.0,3.0,0.0,11.0,2.0,3.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.587942692207214
60.0,422.0,7.0,3.0,1.0,41.0,3.0,5.0,1.0,16681.8,969.8000000000002,5.0,11.0,3.0,4.0,0.346104,33.0,6.15368,1.0,29.0,11.0,10.0,0.0,0.57684,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
46.0,632.82,18.0,3.0,3.0,87.0,3.0,2.0,3.0,549.1000000000004,22053.1,2.0,14.0,3.0,3.0,1.0,19.0,6.70436,2.0,10.0,0.0,8.0,0.0,0.85218,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0
42.0,682.46,28.0,4.0,4.0,88.0,2.0,2.0,4.0,1095.3000000000002,958.3000000000002,0.0,11.0,3.0,4.0,3.0,7.0,6.74216,4.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0
38.0,358.0799999999999,2.0,2.0,4.0,42.0,3.0,1.0,4.0,4.119999999999891,9276.2,1.0,23.0,4.0,3.0,1.0,1.0,5.8298000000000005,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.12408283825090549
40.0,19.559999999999945,2.0,4.0,3.0,79.0,3.0,5.0,3.0,14594.9,11643.56,0.0,14.0,3.0,4.0,0.413532,21.0,4.06766,3.0,20.0,1.0,12.0,0.0,0.413532,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22.5
26.0,132.98000000000002,23.0,3.0,1.0,90.0,3.0,1.0,4.0,859.3,1005.3,1.0,22.0,4.0,2.0,2.0,3.0,5.0267,1.0,3.0,0.0,2.0,0.0,0.40534,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.109457039227904
30.0,270.76,3.0,3.0,3.0,53.0,3.0,1.0,4.0,403.1400000000001,13910.9,4.0,15.0,3.0,3.0,1.0,9.0,5.8231,1.0,5.0,1.0,4.0,1.0,0.451696,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.09
29.0,986.0,3.0,4.0,2.0,93.0,2.0,3.0,3.0,11935.0,21526.0,1.0,18.0,3.0,3.0,0.0,10.0,2.0,3.0,10.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0
30.0,1398.0,22.0,4.0,3.0,69.0,3.0,3.0,1.0,8412.0,2890.0,0.0,11.0,3.0,3.0,0.0,10.0,3.0,3.0,9.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.100242844097226
57.0,210.0,29.0,3.0,1.0,56.0,2.0,4.0,4.0,9675.0,17659.0,3.0,12.0,3.0,3.0,1.0,32.0,6.554399999999999,2.0,1.0,0.0,0.0,0.0,0.8886,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
50.0,409.82000000000005,29.0,4.0,2.0,88.0,2.0,4.0,3.0,13600.1,5868.1,0.0,15.0,3.0,2.0,1.0,28.0,5.4459,3.0,27.0,15.0,7.0,0.0,0.68918,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.049154203075915
30.0,87.11999999999989,2.0,3.0,3.0,49.0,3.0,1.0,4.0,1535.12,5894.9,0.0,14.0,3.0,3.0,0.25722,12.0,2.77166,2.0,11.0,6.0,7.0,1.0,0.25722,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.124871477720771
60.0,22.40000000000009,28.0,3.0,3.0,80.0,2.0,3.0,1.0,7805.0,384.0,4.0,19.0,3.0,4.0,0.4922,22.0,6.9688,4.0,18.0,13.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.351384807968522
47.0,374.15999999999997,2.0,2.0,1.0,65.0,3.0,2.0,4.0,2025.8000000000002,4344.8,5.0,13.0,3.0,3.0,3.0,20.0,5.0442,3.0,5.0,0.0,4.0,0.0,0.60884,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
46.0,1009.0,2.0,3.0,1.0,51.0,3.0,4.0,3.0,17861.0,2288.0,6.0,13.0,3.0,3.0,0.0,26.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0
35.0,144.0,22.0,3.0,4.0,46.0,1.0,1.0,3.0,1670.1,16665.1,0.0,15.0,3.0,3.0,0.307188,6.0,4.0479199999999995,3.0,5.0,4.0,3.0,0.0,0.307188,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.185220514040868
54.0,548.0,8.0,4.0,3.0,42.0,3.0,2.0,3.0,3780.0,23428.0,7.0,11.0,3.0,3.0,0.0,19.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.03
34.0,73.77999999999997,2.0,4.0,4.0,62.0,2.0,1.0,3.0,719.3000000000002,6367.3,3.0,12.0,3.0,3.0,1.0,14.0,5.0487,3.0,7.0,5.0,7.0,0.0,0.40974,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
46.0,529.82,10.0,3.0,3.0,94.0,2.0,3.0,4.0,6095.1,8587.1,2.0,19.0,3.0,3.0,1.0,15.0,5.9759,3.0,3.0,1.0,2.0,0.0,0.59518,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
31.0,527.68,9.0,1.0,3.0,33.0,3.0,3.0,2.0,6916.4,10662.4,1.0,25.0,4.0,4.0,1.0,13.0,6.74632,4.0,13.0,0.0,8.0,0.0,0.74632,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0
30.0,413.0,7.0,1.0,4.0,57.0,3.0,1.0,2.0,2983.0,18398.0,0.0,14.0,3.0,1.0,0.0,4.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0
35.0,1276.0,16.0,3.0,4.0,72.0,3.0,3.0,3.0,7632.0,14295.0,4.0,12.0,3.0,3.0,0.0,10.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.16
42.0,400.9200000000001,5.0,2.0,2.0,97.0,3.0,1.0,3.0,483.3800000000001,6577.3,4.0,17.0,3.0,4.0,1.0,8.0,6.6827000000000005,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.1583469772810906
36.0,635.0,10.0,4.0,2.0,32.0,3.0,3.0,4.0,9980.0,15318.0,1.0,14.0,3.0,4.0,0.0,10.0,3.0,2.0,10.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0
48.0,163.0,2.0,5.0,2.0,37.0,3.0,2.0,4.0,963.8000000000002,16570.8,2.0,14.0,3.0,1.0,1.0,14.0,5.0872,3.0,9.0,6.0,7.0,0.0,0.493952,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.4852475447266045
55.0,1117.0,18.0,5.0,1.0,83.0,3.0,4.0,2.0,16835.0,9873.0,3.0,23.0,4.0,4.0,0.0,37.0,2.0,3.0,10.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0
41.0,267.0,10.0,2.0,4.0,56.0,3.0,2.0,4.0,6230.0,13430.0,7.0,14.0,3.0,4.0,0.0,16.0,3.0,3.0,14.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0
35.0,619.0,1.0,3.0,2.0,85.0,3.0,2.0,3.0,4717.0,18659.0,9.0,11.0,3.0,3.0,0.0,15.0,2.0,3.0,11.0,6.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,27.125
40.0,302.0,6.0,3.0,2.0,75.0,3.0,4.0,3.0,13237.0,20364.0,7.0,15.0,3.0,3.0,0.0,22.0,3.0,3.0,20.0,5.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0
39.0,443.0,8.0,1.0,3.0,48.0,3.0,1.0,3.0,248.0,14365.0,1.0,11.0,3.0,1.0,1.0,8.0,6.507,3.0,8.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
31.0,828.0,2.0,1.0,2.0,77.0,3.0,2.0,4.0,6582.0,8346.0,4.0,13.0,3.0,3.0,0.0,10.0,2.0,4.0,6.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0
42.0,319.0,24.0,3.0,4.0,56.0,3.0,3.0,1.0,4938.5,4482.5,1.0,21.0,4.0,4.0,1.0,10.0,6.974,2.0,10.0,5.0,8.0,0.0,0.4935,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0
45.0,561.0,2.0,3.0,4.0,61.0,3.0,2.0,2.0,1850.6999999999998,13222.7,0.0,19.0,3.0,2.0,1.0,9.0,5.9543,4.0,8.0,3.0,7.0,0.0,0.472688,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
29.0,232.0,19.0,3.0,4.0,34.0,3.0,2.0,4.0,348.0999999999999,18731.1,4.0,12.0,3.0,2.0,2.0,8.0,5.9139,4.0,3.0,1.0,2.0,0.0,0.626224,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
33.0,922.0,1.0,5.0,1.0,95.0,4.0,4.0,3.0,11515.6,17909.6,4.0,19.0,3.0,3.0,1.0,10.0,6.6684,3.0,6.0,0.0,5.0,0.0,0.746944,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
31.0,688.0,7.0,3.0,3.0,44.0,2.0,3.0,4.0,7003.4,20737.4,9.0,21.0,4.0,3.0,1.0,10.0,6.64288,2.0,5.0,0.0,1.0,0.0,0.91072,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.300260644814098
40.0,486.02,28.0,3.0,3.0,58.0,1.0,3.0,1.0,7892.1,8333.1,3.0,15.0,3.0,3.0,1.0,20.0,5.039899999999999,3.0,1.0,0.0,1.0,1.0,0.60798,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
41.0,11.720000000000027,2.0,4.0,1.0,62.0,2.0,2.0,3.0,5567.8,1614.72,2.0,17.0,3.0,1.0,0.099456,10.0,4.2432,3.0,8.0,0.0,7.0,1.0,0.099456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.04
26.0,288.04,29.0,2.0,1.0,45.0,3.0,2.0,3.0,1871.1999999999998,1832.1999999999998,5.0,12.0,3.0,1.0,2.0,8.0,6.94784,3.0,0.0,0.0,0.0,0.0,0.48696,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
35.0,195.0,1.0,3.0,1.0,80.0,3.0,2.0,3.0,4859.0,6698.0,1.0,16.0,3.0,4.0,0.0,5.0,3.0,3.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0
34.0,258.0,21.0,4.0,4.0,74.0,4.0,2.0,4.0,5337.0,19921.0,1.0,12.0,3.0,4.0,0.0,10.0,3.0,3.0,10.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0
37.0,799.0,1.0,3.0,2.0,59.0,3.0,3.0,4.0,7491.0,23848.0,4.0,17.0,3.0,4.0,0.0,12.0,3.0,4.0,6.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0
46.0,463.1,18.0,1.0,1.0,86.0,3.0,3.0,3.0,7672.5,6129.5,5.0,11.0,3.0,4.0,0.5709,28.0,5.8545,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0
41.0,56.11999999999989,2.0,5.0,2.0,91.0,3.0,4.0,1.0,13545.3,2576.3,7.0,16.0,3.0,2.0,1.0,22.0,5.0497,3.0,18.0,11.0,8.0,0.0,0.60994,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.5
37.0,142.0,9.0,4.0,1.0,69.0,3.0,3.0,2.0,4369.8,20201.8,1.0,13.0,3.0,4.0,1.0,9.0,6.89284,3.0,9.0,7.0,7.0,1.0,0.89284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
52.0,123.60000000000002,6.0,2.0,4.0,78.0,3.0,2.0,1.0,1415.0,17925.0,3.0,12.0,3.0,2.0,2.0,18.0,6.3296,3.0,10.0,6.0,9.0,0.0,0.8324,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.75
24.0,5.7000000000000455,24.0,3.0,4.0,38.0,3.0,1.0,4.0,282.8000000000002,2883.5,0.0,13.0,3.0,3.0,2.0,3.0,5.6465,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.018572516509624
38.0,645.14,10.0,3.0,3.0,76.0,3.0,2.0,3.0,5574.7,17924.7,3.0,19.0,3.0,3.0,1.0,18.0,6.549580000000001,3.0,1.0,0.0,0.0,0.0,0.84986,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0
37.0,446.0,1.0,4.0,2.0,65.0,3.0,2.0,2.0,3487.6,12741.6,6.0,12.0,3.0,2.0,1.0,8.0,4.9594000000000005,2.0,6.0,4.0,3.0,0.0,0.473504,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.625
49.0,587.56,18.0,4.0,4.0,58.0,2.0,5.0,3.0,16214.8,152.68000000000006,1.0,17.0,3.0,3.0,1.0,31.0,6.97232,3.0,31.0,0.0,9.0,0.0,0.65744,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0
24.0,691.0,23.0,3.0,2.0,89.0,4.0,1.0,4.0,442.2399999999998,17825.4,1.0,11.0,3.0,2.0,2.0,6.0,6.804600000000001,3.0,6.0,1.0,4.0,0.0,0.304368,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0
26.0,114.94000000000005,28.0,2.0,1.0,66.0,3.0,2.0,2.0,3331.7,4487.7,1.0,20.0,4.0,4.0,2.0,6.0,6.76418,4.0,5.0,1.0,4.0,0.0,0.58806,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
24.0,61.0,17.0,2.0,4.0,94.0,2.0,1.0,2.0,222.0,7195.0,1.0,21.0,4.0,4.0,1.0,1.0,3.9050000000000002,3.0,1.0,0.0,0.0,0.0,0.381,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.01
50.0,457.1,3.0,3.0,1.0,99.0,3.0,5.0,2.0,14255.5,4054.5,1.0,11.0,3.0,3.0,1.0,32.0,5.9445,3.0,32.0,10.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0
25.0,20.120000000000005,13.0,1.0,2.0,40.0,3.0,1.0,3.0,290.3599999999999,23366.6,1.0,11.0,3.0,3.0,0.0,7.0,4.009399999999999,3.0,7.0,0.0,6.0,0.0,0.481504,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.010871441498159
34.0,254.0,1.0,2.0,2.0,83.0,2.0,1.0,4.0,155.0,19327.0,1.0,13.0,3.0,4.0,1.0,6.0,6.4670000000000005,3.0,6.0,1.0,3.0,0.0,0.55472,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
35.0,538.0,25.0,2.0,1.0,54.0,2.0,2.0,4.0,3681.0,14004.0,4.0,14.0,3.0,4.0,0.0,9.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.013606145377805
31.0,0.9199999999999591,6.0,4.0,1.0,66.0,4.0,2.0,4.0,2839.6,3598.6,4.0,22.0,4.0,4.0,2.0,13.0,6.6204,4.0,7.0,5.0,7.0,0.0,0.52408,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7.065122704016172
